"CUSTOMER_WID","VISITS_NUM"
941943222,2
941943328,5
944346046,4
944346703,5
945546264,2
946748526,4
946748732,4
946749166,3
946749168,4
946749387,12
951552106,5
952763416,5
955165802,3
955166122,2
957568971,5
957569189,3
958775400,2
958775739,6
959979732,7
959979738,1
959979750,2
959979839,5
961178414,6
961178632,2
961178738,5
961178844,6
961178957,4
961179508,1
962393616,6
962393834,4
962394046,1
962394050,6
962394162,5
962394698,4
963588970,5
965999091,3
965999525,2
965999857,1
967209903,2
967209910,3
967210021,2
967210336,1
969619224,4
970827700,6
970828900,2
970829005,2
970829128,2
972031034,4
974444204,1
975656028,5
975656143,2
975657458,8
975657459,8
979273355,2
979273573,4
979273674,2
979273778,2
979274433,5
980483145,2
980483570,5
982903909,4
984107802,2
984108033,2
984108034,5
985314945,4
985315484,7
986527542,3
986531168,3
987740190,5
987741635,2
988955860,4
991373444,2
992576887,1
993789468,1
993790772,2
995011292,1
996219869,2
996220958,5
997435283,5
999853805,1
1001064737,5
1002282271,3
1002282600,1
1002283140,4
1002283241,2
1002283466,6
1004715618,4
1004715669,2
1004715732,5
1009563045,2
1009563162,3
1010788430,5
1010788867,4
1010789205,7
1010789410,5
1010789416,6
1011996590,5
1011997020,4
1011997568,2
1011997777,4
1013210808,6
1013211023,4
1018090020,4
1018090683,7
1018091331,1
1019308958,7
1021737134,4
1021746746,7
1021747717,5
1022957831,5
1022957940,2
1025401664,1
1026618048,7
1026618155,2
1026618363,8
1026618481,5
1029065653,7
1029066404,1
1030282255,2
1030282461,5
1030283758,5
1031503439,7
1035165808,4
1035167084,1
1035167102,3
1035167308,8
1035167431,4
1037609491,1
1037610359,5
1038832081,5
1038832738,3
1038833281,4
1040054923,4
1040056429,4
1042502190,4
1043729303,1
1043729724,3
1043730045,3
1044945571,5
1044946007,1
1046178056,7
1047397444,5
1047398533,8
1048623453,7
1048623670,2
1048624003,4
1052290591,5
1052291580,5
1053513216,6
1055967060,5
1057188793,1
1057188899,5
1057189343,3
1059638821,4
1060859959,5
1060864857,4
1062090401,5
1062091827,4
1064549821,5
1064550255,6
1064550917,4
1065764662,5
1065765219,6
1066993761,4
1068219409,5
1068219523,6
1068219627,8
1068219637,2
1069444949,2
1070673922,4
1070674348,11
1070674466,5
1071902171,7
1073125808,1
1073126792,4
1073127013,5
1074360140,1
1076809224,2
1076809674,1
1079272988,5
1081728096,1
1085416622,5
1086639443,2
1086639988,2
1089105497,2
1089105498,7
1090329095,3
1094018848,2
1094019509,4
1095244252,3
1095244471,3
1095245241,6
1095245354,1
1096474289,3
1096474612,5
1098936976,3
1098938067,6
1098938176,5
1098938505,1
1100177376,3
1103869368,7
1103869942,1
1103870152,2
1106333453,3
1106333559,3
1106334461,5
1106334777,7
1106335008,10
1106335023,6
1106335141,1
1107557947,2
1107558061,3
1107558504,6
1108790779,4
1110019459,5
1110019566,5
1110019570,4
1111255093,2
1111255419,1
1111255524,5
1112487502,6
1112487510,7
1112487938,4
1112487940,1
1112488052,2
1112488165,4
1112488376,1
1113722080,2
1113722950,5
1113723288,2
1114959782,5
1116192632,1
1116192846,2
1116193176,2
1116193398,1
1117418589,2
1117418812,4
1117419136,13
1119887615,7
1121123091,6
1121123202,2
1121123433,2
1121123545,3
1122363636,3
1123596432,4
1123597082,1
1123597412,4
1123597634,4
1123597742,2
1126061530,3
1128523520,3
1128524184,4
1128527579,4
1128527909,3
1128528135,7
1128528244,5
1129769044,2
1129769386,4
1130997445,1
1130997911,1
1130997912,1
1130998361,1
1130998588,5
1132236540,6
1132237115,3
1132237116,2
1132237676,4
1133468167,5
1133468286,5
1133468856,4
1133468857,4
1134713873,1
1134714523,1
1135920794,1
1137821083,2
1139054383,4
1139054496,1
1140056381,4
1140295212,3
1141527441,2
1141527552,7
1148948439,4
1148948997,1
1148949857,4
1148949866,1
1156374094,4
1156374210,1
1156374868,1
1157348725,1
1162566972,5
1166280558,7
1167526579,3
1167527003,3
1167527220,4
1168764965,4
1168765178,2
1172473278,1
1172473719,1
1172473828,4
1173719011,3
1173719017,2
1173719124,4
1176193717,4
1176193820,5
1177438119,5
1177438333,1
1179918748,5
1182406194,2
1182406412,3
1183637688,5
1183638217,3
1184877790,2
1184877898,1
1186127056,1
1188602234,2
1189842822,4
1189843584,4
1192102488,5
1192329862,1
1193276994,2
1194819619,2
1194819620,2
1194820053,1
1194820170,3
1195757777,3
1198534916,4
1198535129,1
1199779274,1
1201021689,4
1201021799,4
1201022121,3
1201979292,5
1201980961,1
1202272429,1
1202272762,1
1202273294,2
1203515408,2
1203516716,4
1206004131,1
1207246537,3
1208204388,5
1208484261,3
1208485467,5
1209730113,2
1209730334,5
1209731097,3
1209731420,2
1210974351,2
1210974353,3
1210975656,2
1212223669,5
1214706069,2
1214706624,5
1214706843,1
1214707066,1
1215669931,2
1215957168,5
1215957822,2
1215958043,1
1216917738,1
1217195803,1
1218438362,5
1218439233,3
1219684949,2
1220929636,2
1223422765,1
1223423419,4
1223423535,2
1223423964,3
1224671088,5
1224671844,2
1225698300,5
1225911531,5
1226943925,5
1227166980,2
1227167092,2
1227167315,4
1227167528,3
1229408925,4
1229652889,1
1229653205,4
1229653428,2
1230649441,6
1232147622,2
1233396810,3
1233398228,5
1233398341,3
1234636980,3
1234637850,5
1235892224,1
1237137712,1
1238374848,1
1238374961,4
1240871904,3
1240872561,1
1244617472,1
1244617475,3
1245596136,8
1245865719,4
1247120354,3
1247120794,6
1249611002,4
1252118866,1
1253364451,2
1253364784,5
1254620232,1
1255860848,2
1255861064,3
1260858657,1
1262106196,3
1263086732,3
1263356491,1
1263356706,1
1264610250,4
1268357975,2
1268358196,5
1268358417,3
1270529658,2
1270863570,2
1272115746,3
1272115965,3
1272116847,1
1272117063,3
1273150171,2
1273372285,4
1275872316,3
1277122192,2
1278083411,2
1278381085,3
1278381854,4
1279631258,4
1279631586,3
1279631588,3
1284625139,1
1285881241,1
1285881451,3
1287132709,1
1288398345,1
1288398457,2
1289642898,2
1289643669,4
1290896311,1
1295902556,3
1297162961,1
1304679393,5
1305932104,5
1305932321,3
1305933207,3
1307184452,2
1308189714,4
1308440909,1
1309472928,2
1310954599,3
1312209322,5
1312209653,2
1312209654,5
1312210195,3
1312210410,3
1313456407,1
1313456515,1
1313456622,1
1313456626,5
1314713038,1
1314713472,5
1314714336,3
1315969512,2
1315970487,4
1315970593,2
1319731718,5
1319732364,1
1320990076,2
1322241373,1
1322241817,5
1324753123,2
1324757084,2
1326013164,1
1326013165,4
1328516756,3
1328516868,3
1329770538,1
1331030936,1
1331031047,2
1331031701,1
1332292773,2
1332292993,1
1333547582,1
1333548344,2
1333548345,1
1333548348,1
1333549119,1
1334511444,2
1338233355,2
1338565433,2
1338566073,2
1338566079,2
1338566398,2
1338566619,2
1339824271,1
1339824711,1
1339825364,3
1339825368,1
1339825688,1
1340789788,1
1341081684,2
1341081685,1
1341081896,1
1342338431,3
1342338977,3
1342339092,1
1342339635,1
1342339963,3
1343278790,3
1343601886,5
1343601890,2
1343602644,3
1348626696,3
1348627023,3
1348627779,2
1349889978,1
1351146126,1
1351146129,1
1352401033,3
1352402012,4
1353369373,1
1356178573,1
1357435419,1
1358697250,3
1358698669,1
1359950500,2
1359950937,1
1359951157,5
1359951805,4
1361218473,3
1363735079,2
1363736715,4
1366252629,2
1367518668,2
1367519433,1
1368498212,1
1368769895,3
1368770323,1
1370037800,2
1371293076,1
1372548200,3
1373820353,3
1373820355,2
1375073475,3
1376337034,1
1377596585,1
1377596690,1
1380120206,1
1381379051,1
1381379052,2
1381379810,2
1381379921,1
1382644160,1
1382644264,1
1382644265,3
1383901376,1
1383902033,1
1385163996,1
1386425857,1
1386425969,1
1386425970,1
1386425971,1
1386427268,1
1388620909,2
1390213470,1
1392735871,1
1397784125,2
1397784997,1
1400312310,1
1400312365,1
1401573859,1
1401574299,1
1401574517,1
1402835244,1
1404095365,1
1405362277,2
1406621398,1
1407610254,1
1407885708,2
1409157674,2
1409157889,1
1409157890,1
1409157992,1
1409158966,1
1412674122,1
1415472300,1
1415472616,1
1416736471,1
1424325537,3
1425585016,1
1426544127,1
1426855257,1
1426855581,1
1428121232,1
1429043527,1
1434455250,1
1435716019,1
1435716890,1
1435717535,1
1436982284,1
1436983407,1
1438253477,1
1443323973,1
1443324404,1
1443325498,2
1444583956,1
1444584485,1
1444584919,1
1445468045,1
1445621749,1
1445856098,2
1447126575,1
1447126899,1
1448395821,1
1448396584,1
1450930031,1
1451891082,1
1454734669,1
1454734671,1
1454734780,2
1456004299,1
1457274737,1
1457274843,1
1458231933,1
1461086039,1
307572182,3
307573249,19
307573728,14
307573822,3
307574496,6
307574522,2
307574543,7
307574753,4
307574776,1
307574777,1
307574805,1
307574947,15
307574981,6
307575037,12
307575173,22
307575178,4
307575224,7
307575278,6
307575297,1
307575300,2
307575315,18
307575361,2
307575434,2
307575445,12
307575448,12
307575465,1
307575473,14
307575487,2
307575531,24
307575577,1
307575637,7
307575710,3
307575741,1
307575746,10
307575747,1
307575773,4
307575805,1
307575823,4
307575826,4
307575840,7
307575894,1
307575938,2
307575943,12
307575958,3
307575998,7
307576002,2
307576045,3
307576048,7
307576109,23
307576143,2
307576158,24
307576175,3
307576203,5
307576218,3
307576235,1
307576282,13
307576291,13
307576306,3
307576308,1
307576335,4
307576426,2
307576428,2
307576485,1
307576486,9
307576493,9
307576538,4
307576584,5
307576637,2
307576665,1
307576710,5
307576756,20
307576757,3
307576767,2
307576795,7
307576800,10
307576854,13
307576879,12
307576961,4
307576976,1
307576985,25
307576991,12
307576993,4
307577002,3
307577004,12
307577020,2
307577031,1
307577067,8
307577122,5
307577136,6
307577164,7
307577206,12
307577208,1
307577236,11
307577241,10
307577290,1
307577316,7
307577324,12
307577327,17
307577342,4
307577361,1
307577367,3
307577373,2
307577404,7
307577421,1
307577467,1
307577487,1
307577523,5
307577554,5
307577582,7
307577584,11
307577585,4
307577623,4
307577653,13
307577705,8
307577755,2
307577769,24
307577784,15
307577788,8
307577879,11
307577904,1
307577918,11
307577923,1
307577987,1
307577994,9
307578003,12
307578005,1
307578029,17
307578035,5
307578118,1
307578140,3
307578173,5
307578193,7
307578199,1
307578214,21
307578216,4
307578245,9
307578251,2
307578276,11
307578427,8
307578435,11
307578436,1
307578513,1
307578545,5
307578549,4
307578557,10
307578604,2
307578669,2
307578733,6
307578735,1
307578771,2
307578772,3
307578778,6
307578801,1
307578811,10
307578829,20
307578876,1
307578961,16
307578978,5
307578998,16
307579086,6
307579105,2
307579116,4
307579120,16
307579163,7
307579184,28
307579200,2
307579210,18
307579219,2
307579220,14
307579221,2
307579224,6
307579226,8
307579292,5
307579324,1
307579333,1
307579338,1
307579346,8
307579347,5
307579385,14
307579429,3
307579434,13
307579490,2
307579514,4
307579571,3
307579608,20
307579625,1
307579626,3
307579638,16
307579657,5
307579748,5
307579761,2
307579793,1
307579827,1
307579848,8
307579867,2
307579890,4
307579903,5
307579912,2
307579930,3
307579972,12
307579978,8
307579986,6
307579995,1
307580005,4
307580050,7
307580058,2
307580074,3
307580081,24
307580084,3
307580098,13
307580114,1
307580159,1
307580176,11
307580188,2
307580205,5
307580218,6
307580224,4
307580262,3
307580265,2
307580267,11
307580277,2
307580291,2
307580297,1
307580303,10
307580315,1
307580327,8
307580333,11
307580433,4
307580440,12
307580460,2
307580519,3
307580541,3
307580565,7
307580602,3
307580615,1
307580636,8
307580649,2
307580667,4
307580684,2
307580778,16
307580829,1
307580847,3
307580878,18
307580883,6
307580898,5
307580944,2
307580964,13
307580981,3
307580992,3
307581035,9
307581099,14
307581106,3
307581119,39
307581131,7
307581135,3
307581152,13
307581175,1
307581286,13
307581312,13
307581338,5
307581345,5
307581362,14
307581389,1
307581396,4
307581417,1
307581441,1
307581449,3
307581467,2
307581518,24
307581524,7
307581617,12
307581633,3
307581648,1
307581685,34
307581710,1
307581720,11
307581726,19
307581766,9
307581767,1
307581781,1
307581794,2
307581825,1
307581839,3
307581994,1
307582010,17
307582077,5
307582078,8
307582082,2
307582089,6
307582103,11
307582120,1
307582124,5
307582138,2
307582139,3
307582184,3
307582200,1
307582214,2
307582224,5
307582239,1
307582247,1
307582261,9
307582277,15
307582432,2
307582451,12
307582453,2
307582474,1
307582477,11
307582501,12
307582513,3
307582562,1
307582572,10
307582592,2
307582593,1
307582603,12
307582608,5
307582633,4
307582697,12
307582754,8
307582783,17
307582870,18
307582901,1
307582910,2
307583045,1
307583048,13
307583067,15
307583078,10
307583098,12
307583100,12
307583107,5
307583114,4
307583132,4
307583150,6
307583151,3
307583156,4
307583202,1
307583231,1
307583256,7
307583258,3
307583286,32
307583300,1
307583305,2
307583308,14
307583352,13
307583372,18
307583390,1
307583440,2
307583450,3
307583457,4
307583478,20
307583481,16
307583483,42
307583490,7
307583529,6
307583560,3
307583561,2
307583566,5
307583570,19
307583582,9
307583606,6
307583608,2
307583625,10
307583632,16
307583649,15
307583657,6
307583694,2
307583705,21
307583805,4
307583808,18
307583816,3
307583839,5
307583870,1
307583881,2
307583918,16
307583946,2
307583948,3
307583995,6
307584025,6
307584080,7
307584138,5
307584139,1
307584145,18
307584191,33
307584227,1
307584255,8
307584309,1
307584323,2
307584341,10
307584344,2
307584352,7
307584386,4
307584403,2
307584410,5
307584453,1
307584454,12
307584524,1
307584547,27
307584554,23
307584562,1
307584650,1
307584658,3
307584662,4
307584678,5
307584682,6
307584691,16
307584715,7
307584717,2
307584719,20
307584727,7
307584764,17
307584783,17
307584786,11
307584788,5
307584792,1
307584828,19
307584847,2
307584874,18
307584889,7
307585071,3
307585093,3
307585098,3
307585103,7
307585109,7
307585179,4
307585195,1
307585213,3
307585230,1
307585274,1
307585304,5
307585314,1
307585319,4
307585331,15
307585370,12
307585383,5
307585403,15
307585430,12
307585436,20
307585478,1
307585499,8
307585536,6
307585602,1
307585633,15
307585636,12
307585694,3
307585701,1
307585729,5
307585733,24
307585743,6
307585778,13
307585802,5
307585805,1
307585818,19
307585819,1
307585840,8
307585860,1
307585868,16
307585904,5
307585938,4
307585996,1
307586005,8
307586128,1
307586135,5
307586168,39
307586172,18
307586201,1
307586204,1
307586256,4
307586301,1
307586353,2
307586363,3
