"CUSTOMER_WID","INBOUND_CALLS_NUM"
1098937953,2
1141528204,2
1179919726,3
1202274069,5
1182405095,1
1128523632,8
1198534908,1
307579609,2
1186127497,8
1214707609,2
1212223560,1
1220698702,4
1210974249,1
1218440013,12
1184877022,1
1209731419,2
1199779050,1
1207246536,1
1173719456,1
1191092282,8
307575788,6
1085416406,6
1198534252,3
1223422769,18
1223422654,5
307586810,1
1198534480,1
731005343,4
1208218046,1
1179919188,1
484612309,2
1126063081,2
1218439572,6
1214706070,1
1214706841,2
1198534030,2
1218439444,6
1176194035,2
1129768806,2
1247120360,7
1126061981,2
1054738974,1
1079272235,1
1247120357,1
307576359,2
1111254434,1
1126063083,2
307587079,1
1212224318,1
1235890792,5
690819975,4
1106334573,5
1112488483,1
1090328203,1
1171245467,2
1203516068,2
1060863434,1
1273371854,1
1202273626,2
1035167305,7
1122363418,2
1013212305,2
1128528467,1
1046177613,2
1254619151,2
852564806,1
1228412951,3
1285881339,1
1279631699,2
1289643451,2
307582706,1
1279631370,6
1274624122,5
1113722954,3
1294654320,1
1259606029,1
1202031221,1
1298419978,1
1262106194,2
1270864672,7
1293405436,2
307584830,1
1304679179,2
307585220,1
858489036,8
1290896423,5
1312209102,4
1313184612,8
1297162517,3
307579818,1
1208231958,3
1315969404,2
1315972110,2
1320990947,1
307577688,6
885775334,1
307578278,1
1312208891,2
307594014,1
796078361,2
1315708806,2
1194605368,1
1319733234,1
1105103445,1
1339824610,5
1314712928,2
1339824819,7
1338249625,1
1346108000,1
1339824604,2
1334514208,1
1198534372,15
1314713254,1
1004716150,4
982903905,3
1194819842,1
714898968,2
307578921,2
1353438523,6
1337314578,1
1347368726,2
1349890142,3
1352400918,1
1349890195,5
1338565544,4
1308441457,1
961178856,1
1364985961,1
1320990725,14
307579104,1
1364986287,8
1337314792,1
1339825587,1
307578753,1
1013212202,1
1337315766,8
1341082337,4
1376336500,4
952762803,3
1381379816,3
1381379054,1
1381379924,2
1214706296,2
360716567,1
1353420200,1
1381378836,1
1360877416,2
962393830,1
1137821633,10
1371292642,1
1365906359,8
1358697580,1
549999698,2
1368769999,1
1137820643,1
1376336067,1
1339825253,1
1322241272,4
1352400383,2
1217196343,2
1168764418,1
1382644159,1
307583322,3
1208181347,1
958775291,2
1400312522,2
307583378,4
307584117,2
1357435423,1
307579293,1
1395260766,2
1385164212,1
1415472778,2
1381379163,2
1416454598,8
1031503549,1
1320990951,1
1404095581,1
1215958381,4
1315969409,2
1401291813,1
1110019567,2
1428121237,1
1382644370,1
1425585621,6
1418000697,2
1416736627,3
307580389,2
1165042651,1
1400312477,1
1305932429,1
1315971785,1
1418000701,4
1076809010,2
1401573316,1
1415472772,1
1285879812,2
1391479957,3
307578899,1
1409158101,2
585047085,1
1272116188,3
307583877,3
307578522,1
1436983112,1
1452198378,1
1444585136,1
307578186,1
739098901,1
1453465589,1
307586812,3
1386426186,1
1341082338,1
307577493,3
307586352,19
307580552,4
307583634,7
307581121,17
307586906,20
307582444,10
307577184,2
307578023,18
307578361,1
307577441,26
307578033,10
307575558,11
310788371,4
307584568,3
307575504,5
307586842,1
307579617,8
307582926,2
307581803,2
307580748,70
307579704,5
307579015,1
307584565,4
307574636,4
307576604,4
307592802,5
307579886,1
307582654,4
307575532,1
307585323,7
307579860,4
307586288,13
314115927,6
307582891,1
307581618,3
311623727,27
307586570,10
307576987,8
307584855,3
307581219,16
307573928,2
325802748,17
307582058,3
307578828,1
307575073,9
307584024,2
307580403,16
327486337,1
307586749,12
307579153,45
307582055,2
326643379,2
307583345,3
307578454,5
323295918,4
307578666,1
307581691,14
307586440,2
307584583,4
307579397,1
330854089,13
307579126,4
333394554,1
307585632,20
307583542,4
307578983,2
307580725,3
307580972,6
307586904,11
307579306,12
307583426,4
307576383,5
307578539,5
307578997,3
307578243,13
337647307,10
307583379,1
307584888,6
307586525,10
307578601,11
341077795,13
307585513,104
307577862,4
307586333,9
307581920,2
349585898,29
307579689,5
307577599,24
307583317,2
307580068,3
307583680,9
307585431,21
307580880,3
307580730,3
307580471,4
360715386,23
364150066,22
352150264,7
360716141,35
323296336,8
367595888,6
342769201,1
344474656,8
307579245,19
307585839,2
307586761,3
307585083,1
307585617,3
307585851,11
369342100,9
307584326,6
307577849,30
307574570,7
307584206,3
307585176,11
307580475,1
358140298,6
307575687,7
375445318,32
348731101,3
307574912,6
375444235,28
307575905,54
307576512,12
307587316,1
390378824,13
307585315,31
307579461,3
307579662,6
346176357,2
307579229,2
375444297,1
307580729,2
307585384,70
307575403,7
307582008,13
307584322,18
307574977,1
307583589,2
307585408,1
307584026,3
307583593,2
395664184,5
307583624,1
307577085,18
396546881,32
307582406,3
400102232,4
404545752,5
387735659,10
307578287,40
307586567,2
361575467,10
407225709,15
307585167,18
407225476,8
307583121,9
307586660,1
307578764,2
307587026,4
307583159,25
307579054,1
307575093,2
307582864,2
307575277,8
415295094,1
415290044,22
307582815,1
307576697,4
307582468,3
427970274,20
307586698,2
307579687,7
307578861,14
433378293,8
377203558,12
398323906,6
307576246,4
307582930,2
370205761,2
307580896,14
392136856,7
445350998,8
409909087,9
307580129,12
307577771,3
307580543,4
307579810,1
449961868,5
307578680,1
386857961,9
459249779,12
449961794,23
307579423,2
307581971,2
463913825,4
460183305,3
464848194,28
460182518,1
441675701,2
307578248,2
327485921,18
462977596,11
307578757,1
445351013,2
307584254,1
307579936,24
438001480,6
472893403,3
307575129,2
307576181,4
464849258,3
480123808,1
307583274,27
477976445,6
483873468,1
377202021,27
307578944,3
484615807,49
480379518,1
307579646,2
307579595,5
462978999,1
489814587,10
307579178,2
307575590,29
466664424,2
307583763,9
493199539,17
499982761,35
307584556,2
307581073,4
492241139,3
307581409,4
496895301,18
499019502,4
452740116,2
507723017,8
509663627,11
509663181,18
463912491,1
502869511,11
307578939,2
509671989,51
499982783,10
307583257,1
515511519,4
307575094,4
307583179,6
518439088,16
510635500,2
307580678,15
525310851,1
391251773,6
529243507,7
530229444,13
307587225,1
307577245,13
444434603,3
499018637,1
307575119,2
441675839,9
538139149,48
534185348,11
307586853,25
532212497,21
307583567,5
487471256,15
543111148,26
307584093,27
539134854,6
525309771,6
453671891,12
307577390,9
551996096,7
558007460,3
557992322,8
560522676,2
534184387,8
510635594,7
561630244,6
496590267,3
566691274,3
307576650,1
538143080,30
504802775,3
519422793,1
571232094,6
546097837,1
569056977,1
307576382,4
579021485,16
307580951,1
307577204,1
307582961,6
438921019,14
307583485,1
532212402,2
498226467,2
307586663,23
572385792,5
307583153,2
307579069,2
593562471,5
588492485,9
536161864,23
553167176,1
307580038,2
531228403,1
601042405,5
586164240,1
587172128,1
585167084,1
600081718,2
586163882,2
590556012,2
453670637,1
601278419,10
536162611,13
603226040,3
575785626,2
491820975,1
602008213,15
605962380,15
515513422,14
575621344,2
439837931,7
616878177,4
406328947,14
307587271,1
607357701,4
621459713,11
600666477,3
606734769,10
613824413,1
623993952,7
624795616,1
493198615,4
610646753,41
623993423,9
307579929,1
307576514,5
606734788,1
630107381,3
636760161,3
628061465,1
642344748,12
307583420,1
332538930,7
522358638,5
307576899,1
529242384,1
495733690,1
633155439,7
307584426,3
653611134,5
532212174,4
307574437,2
646006239,7
649511875,1
651569467,18
658364841,3
545099979,4
491753651,3
649122147,4
656752495,6
511606517,3
609773540,2
639943642,2
307582989,12
649519876,3
307582123,1
445351872,7
307585555,3
665427698,12
665930456,3
629088107,1
558007100,17
593561481,1
673116596,2
679306107,13
679308622,5
499018894,2
663747667,11
671054479,3
681352312,6
685098512,19
683945335,15
509672016,19
307583785,20
667982350,8
556104839,5
631129278,4
621620820,7
646716281,10
666939884,1
307576848,5
690820849,10
681894314,1
680878411,9
675171447,4
554004693,2
307582337,1
307585689,2
548663049,2
307579536,5
691969763,5
673117944,4
622979518,3
307584242,1
665439959,1
307575368,1
581828432,2
682775255,5
703444354,1
565029063,4
695403608,3
552001940,3
698829906,1
709180066,3
704585625,1
706875394,10
500943658,1
665425258,6
307582701,7
599550290,2
709180612,1
307580434,2
725242549,2
307585106,2
724089587,2
373705260,9
733317684,4
726404615,7
307585776,7
681352310,22
722939157,7
743725725,2
331693687,1
307576661,1
307585821,2
733317705,1
691970200,18
732158549,10
740255321,1
741404870,2
740255885,3
307587285,7
307580252,3
747195825,14
685097956,7
731004232,2
757624258,4
623994907,7
698830236,3
743726176,4
681360431,5
307583740,7
688526039,8
729851733,6
741405852,1
751838508,1
735627315,2
763428483,4
666646477,10
757624257,4
709180169,1
431794238,2
706876170,21
307581631,1
724093930,1
750676756,6
766916379,2
766916159,1
607703195,3
731005119,3
773895788,3
763428045,1
772729053,4
761107138,6
740255322,3
552003630,8
779723467,1
679256908,1
527276481,29
783222622,1
782056351,7
551997876,2
742559330,1
307576948,7
785561482,7
307578910,4
796077591,1
664060125,5
775065043,5
789054587,4
763427999,1
789055010,2
757624133,1
637220457,7
801964725,8
750676712,9
785560386,2
780891099,5
796077394,5
739099099,5
805491233,9
741405853,26
807843265,33
806661353,10
307576944,13
775064945,19
785560724,1
650540521,3
820737769,1
805491445,12
807843581,1
809012525,12
821919188,6
813704353,11
522358646,4
823117374,40
801965593,8
307579454,1
714899188,1
726404286,3
823117372,2
824290483,1
791397673,2
831350582,1
772732219,5
840756734,2
773895893,4
845486553,1
773895892,3
307593414,2
307582068,2
832522156,4
307585687,6
857300413,1
307579463,1
845485370,1
849023427,9
854945673,1
857301614,4
840756411,2
862043164,3
743725194,4
867967081,8
805491438,5
307578908,2
307581290,2
782056574,3
870345517,17
717202725,6
870345726,12
878644449,1
479881820,1
616112618,2
858488815,7
667491162,3
878645085,3
883400758,1
881018145,3
879837216,1
858488597,1
783222623,2
859671605,5
863228918,21
307586817,1
891723324,30
884590327,2
731005435,3
743725630,1
886963117,1
886961913,4
883401077,1
896492071,9
894106202,1
409018661,2
853758599,6
816046490,2
903640043,9
909606609,3
716051539,1
531216399,3
805490851,1
864409704,56
832521835,8
912002627,4
913189455,4
904837765,1
897684224,1
307584535,1
919170081,2
901253938,5
921566853,5
921567938,10
912003719,1
856121324,2
849023857,7
596603550,3
922755773,7
926357566,1
307584350,1
921568151,2
885776421,6
904838542,18
706876054,1
934744547,6
903639711,27
934743043,3
870345407,1
928749382,3
694266495,1
703444895,3
931146079,1
929954410,1
933541137,1
797255049,3
937147214,5
922755772,2
850205333,10
892920234,3
927551266,6
832522812,9
597619632,4
925156015,5
579110459,1
937146348,3
950351828,12
828989705,34
950352807,5
796078127,1
307583216,3
307577366,12
955166129,4
307584460,1
772732645,1
951551891,1
307574846,1
958774954,2
919169443,2
961179516,10
307586324,12
878643888,1
885776744,1
685097756,1
962394373,1
422294864,13
959979843,12
961179515,3
968417973,12
900063404,10
307583615,1
965999636,2
952763534,3
959978426,1
765749003,1
879838297,6
969619221,1
941943440,1
702273401,1
967209802,1
967210471,3
645426038,9
927550509,2
972031585,4
957568531,4
974443554,3
995011619,1
995012381,3
962393398,1
991374973,2
565497145,1
307579839,17
307580567,1
927550832,1
984107693,8
962394047,5
999852941,14
959978626,7
615374294,1
307577854,2
1003501830,7
958776077,8
1013211024,5
958775846,2
1011996916,4
1013211873,2
988956404,1
902444578,8
1016867166,8
963588752,3
1027845907,13
965999856,1
445352351,1
1029065427,2
1031503014,3
1035167097,1
1026618364,5
1010789078,2
970829015,4
1009563595,1
1009563908,1
1011996591,3
976857150,14
986531165,1
1020525855,3
1046177288,5
1047397774,25
967210014,7
987742519,2
1057189233,9
986526780,1
999853689,4
1062091384,3
965998440,2
968417599,2
1065764778,2
1076808906,2
1011996602,10
307581877,1
991374412,2
1069444842,1
1046177839,3
860856950,1
790227515,2
1027844828,1
986531166,1
1086639442,2
1076808352,5
1038832622,8
872711473,22
979274007,1
307578977,1
1089104847,2
1070674349,2
702273711,1
1086639984,3
909606333,1
1094019729,6
1065765672,1
1001066035,1
307584186,3
1098937087,2
307575635,2
307579759,1
1098938501,1
1105103334,1
1070674245,5
590552890,2
1108792650,12
1074359711,1
1108790232,6
1030282890,3
1106334670,2
1090324817,2
1121123097,5
1036387570,2
821920047,4
1116194174,4
1121121973,22
307580212,1
968417649,5
1097710185,2
1123596973,7
1113721971,13
1126063179,4
1059637599,3
1090328083,5
1047397227,26
1031503333,1
975656900,1
959978336,1
1013211550,5
1116193624,1
307585114,1
1123596759,6
1137820985,1
1079273873,1
1116193955,2
1037608948,1
976857698,5
1123597743,1
1108790236,4
307585643,1
1076809778,9
1155140677,3
307585481,5
1151422165,1
1124827303,3
1156168119,2
980484222,4
1097713928,3
1098937303,6
1106334114,2
1141527224,11
1106335128,1
1146479694,2
1107557375,2
1003502054,3
1145241562,5
1171244271,4
307581464,1
1079272339,1
1168764311,3
1048623674,9
406329615,5
1177438120,12
967210007,4
1129768816,6
1130998005,1
1177438668,15
307579678,5
1130998581,1
1192329316,6
1129768813,12
505791977,1
1129769490,1
1189842708,4
1134714517,3
572063360,1
1163800535,1
838401938,1
1172216506,4
1168546781,6
1128528013,11
952763621,1
1106334776,18
724093988,2
1197302562,4
1201021909,1
1122363643,2
1209730542,18
1208250902,8
1206004345,4
1087864179,1
1202272652,1
1018090682,1
1130996891,3
1174963985,2
1212223671,1
1203516176,2
1194819623,1
307587080,8
854945456,16
1212223564,2
1201021362,5
1217195477,3
568052567,1
1201021687,9
1218439119,4
1220929851,2
1209730657,3
1220930294,13
839582603,1
1214706953,4
1201022011,8
1227167097,5
1223422984,2
1189842592,3
307575038,1
1103870161,1
1052290153,4
1215957169,10
1198535239,2
1117420235,2
1224671954,6
1234636761,2
1237137818,5
1240872452,4
307585791,1
1217195584,3
1129769153,4
1191090751,2
1247120133,2
1232146864,6
1214706292,5
984108015,3
1253364339,2
1247120247,2
1240872347,3
1228412625,3
554999776,1
1259606641,1
1220929637,1
967210343,2
1247120790,1
1004716216,1
1163800538,1
1065766220,1
1247120245,1
1182406413,1
963588643,2
307586332,6
1247120470,4
1250860044,2
1091556552,1
1247120467,1
307585829,1
1209730658,2
1272117065,2
1260859311,3
928750474,6
1037609161,1
1278381195,4
832522158,2
1284624698,1
1209730224,1
1288398454,1
1189842924,5
1294654318,9
1289642897,9
1128527364,1
1009563057,4
972032339,6
1278381851,2
1134715184,1
1237137384,12
1308105097,4
1304680153,1
1270613306,4
1245865934,1
307576914,1
1106333777,1
1317222591,1
1315969623,2
1290896531,1
1320990395,12
1298419326,2
1114961766,1
1317221723,1
1313456412,3
1295902784,5
1313456735,1
1004715619,2
974442902,3
862044578,4
1312210527,2
307575629,1
1070674896,1
1335720936,2
1337315233,6
681029968,3
967210445,2
1337315012,5
1314714230,1
1275872259,2
421875380,1
1342339091,5
1337315124,1
1129769500,2
1341081901,2
307582128,1
1020524874,9
1338565752,2
1289642353,1
1348627124,11
1352402014,1
1331031042,3
1356179231,4
1051064156,1
1333548019,1
1339824705,1
1357436949,4
1334803738,2
1347368721,2
1106333450,6
1339825251,2
1324752412,4
1363735741,2
1339557051,2
970829118,2
1339824924,1
1279631696,1
1179919081,4
1333219615,1
1375074458,3
1228412624,3
1307184021,7
1382644212,8
1386425968,2
1237138252,1
1387687278,6
1363736828,9
1388950163,8
1121123321,1
1390214774,2
1366253060,1
1278381639,1
1208484483,1
1376336928,1
1388950596,2
1390213692,3
307583635,1
1372548741,2
1392735869,4
1390214666,1
307576137,2
1392735660,1
1391479852,1
1341082774,10
1130998591,2
307578786,1
1401573966,5
1402834700,4
1030282784,3
1326012949,2
1375073476,10
1326012944,1
307585854,1
1410151350,4
1413890414,1
1408858406,5
1270864885,2
307575084,2
1412943808,1
1411366825,1
1419267522,5
1108790343,1
1399044150,3
307576319,1
1419267198,3
1316922296,3
1411677679,4
1367518558,2
1212223773,1
1391480834,2
1419267743,1
1420532318,1
1404095043,2
1436631513,1
1333547912,1
1250860485,1
1339483211,1
1391480506,1
1426855147,3
1406620855,1
1408865683,2
1408811489,6
1433186827,1
1318255766,1
1459811504,2
307585302,1
307585000,19
307577335,62
307593021,25
307584753,1
310789598,7
307585196,1
310788941,14
307578364,11
307581774,10
307578951,7
307576097,5
307581668,2
307581390,12
307579412,21
307578661,2
307580280,2
307583569,7
307583397,1
314953113,2
307584762,40
307583583,12
307586694,2
307585781,4
307582716,13
307574442,34
307585100,10
307583576,3
307580965,1
307580732,1
307577692,4
307572609,11
326643483,3
307582981,14
326638819,5
307577741,60
326643268,4
307580579,2
307594341,1
326640034,9
323295383,2
328330935,5
307583472,43
307582686,1
307577633,1
307586284,7
307578893,11
307582756,12
332540137,25
307573886,1
307585649,2
307586127,9
307580844,3
307584566,5
307579415,1
307576224,1
307585979,1
337647729,3
307581088,11
307575514,9
344474652,26
307576654,1
307583198,11
307581378,11
307578043,3
307579404,2
307576210,1
307582831,12
307578335,22
307579286,2
307576415,1
307576712,5
307575772,17
352149405,2
307576384,6
307575309,12
307583671,5
307593999,23
307581757,1
307586467,4
307580027,1
307576472,4
307586740,3
307578429,5
348731317,4
307583344,1
307583890,1
307577145,1
307583140,1
307578283,7
307575218,9
307579897,21
307578253,6
307575319,11
307580049,2
361574179,3
361573968,9
327486436,22
307585432,1
351293166,7
307584226,2
307585690,5
307576713,4
307579900,2
307581990,7
307577895,9
307584578,8
307575439,17
307583695,1
307592992,2
307586045,8
307583477,19
374575877,3
373706342,21
377201579,28
307586946,3
307582600,1
307582054,20
307580456,7
384224545,1
307580515,2
307586708,13
387738136,12
307584132,2
355571941,13
380723501,24
